rank,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
4637,嫔,pín,,,名,〈文〉 皇帝的妾；宫中女官,嫔 嫱
4638,匝,zā,,,量,〈文〉 环绕一周叫一匝 绕树三 匝 布满；遍及 柳阴 匝 地 | 时已 匝 月 环绕 长雾 匝 高林 用法说明 统读 zā，不读 zhā,
4639,弋,yì,,,名,古代一种射鸟的箭，上面系（jì）有绳子,
4639,弋,yì,,,动,用带有绳子的箭射鸟,
4639,弋,yì,,,动,取；获得,弋 取
4639,弋,yì,,,动,取；获得,弋 获
4639,弋,yì,,,名,○ 姓,
4640,腩,nǎn,,,,见“ 牛腩 ”,
4641,翊,yì,,,名,〈文〉 翅膀 辅助；帮助 翊 戴（辅佐拥戴） 用法说明 跟“翌”不同,
4642,倭,wō,,,名,我国古代称日本,倭 国
4642,倭,wō,,,名,我国古代称日本,倭 人
4642,倭,wō,,,名,我国古代称日本,倭 寇
4643,邬,wū,,,名,姓,
4643,邬,wū,,,,用于地名。如寻邬，在江西，现在改为“寻乌”,
4644,佘,shé,,,名,姓,
4645,罂,yīng,,,名,古代一种容器，比缶大，腹大口小,瓦 罂
4646,锛,bēn,,,名,锛子,
4646,锛,bēn,,,动,用锛子等工具砍削；用镐等挖掘,锛 木头
4646,锛,bēn,,,动,用锛子等工具砍削；用镐等挖掘,用镐 锛 下一块土
4646,锛,bēn,,,动,○ 〈口〉刀刃出现缺口,剁排骨把刀刃 锛 了 。
4648,腱,jiàn,,,名,连接肌肉和骨骼的结缔组织，白色，质地坚韧,
4649,忻,xīn,,,名,同 “ 欣 ” ○ 姓,
4650,鬣,liè,,,名,马颈上的长毛；泛指动物头、颈上的毛,马 鬣
4650,鬣,liè,,,名,马颈上的长毛；泛指动物头、颈上的毛,狮 鬣
4650,鬣,liè,,,名,马颈上的长毛；泛指动物头、颈上的毛,鬣 鬃
4650,鬣,liè,,,名,马颈上的长毛；泛指动物头、颈上的毛,鬣 狗
4653,叟,sǒu,,,名,〈文〉 老年男子,童 叟 无欺
4653,叟,sǒu,,,名,〈文〉 老年男子,老 叟
4654,黜,chù,,,动,〈文〉 贬职；罢免,贬 黜
4654,黜,chù,,,动,〈文〉 贬职；罢免,废 黜
4655,楣,méi,,,名,门框上方的横木,门 楣
4656,鸷,zhì,,,名,凶猛的鸟。如鹰、雕、鹯等,
4656,鸷,zhì,,,形,凶猛,鸷 虫（凶猛的禽兽）
4656,鸷,zhì,,,形,凶猛,鸷 而无敌
4656,鸷,zhì,,,名,○ 姓,
4657,铰,jiǎo,,,动,用剪刀把东西断开,把辫子 铰 了
4657,铰,jiǎo,,,动,○ 用铰刀对工件上的孔进行切削，使孔壁光洁或直径扩大,铰 孔
4657,铰,jiǎo,,,名,○ 指铰链,铰 接
4658,犰,qiú,犰狳,qiúyú,名,哺乳动物，躯干一般分前、中、后三段，前后两段有整块不可伸缩的骨质鳞片，中段的鳞片可以伸缩，头顶、尾部和四肢也有鳞片，腹部多毛，有利爪，善于掘土。吃昆虫、蛇、鸟卵等。产于南美等地,
4659,龃,jǔ,龃龉,jǔyǔ,动,上下牙齿对不齐。比喻意见不合,彼此并无 龃龉
4659,龃,jǔ,龃龉,jǔyǔ,动,上下牙齿对不齐。比喻意见不合,双方发生 龃龉
4660,燮,xiè,,,动,〈文〉 调和；协和,燮 理阴阳
4661,鼢,fén,鼢鼠,fénshǔ,名,哺乳动物，体短肥，尾短，眼小，前爪特别长（cháng）大。在地下打洞居住，吃植物的根、地下茎和嫩芽，对农牧业有害,
4664,晗,hán,,,形,〈文〉 天将亮,
4665,噱,jué,,,动,〈文〉 大笑,聊录于此，以资一 噱 。
4665,噱,xué,,,动,某些地区指笑,发 噱
4665,噱,xué,,,动,某些地区指笑,噱 头
4666,酞,tài,,,名,有机化合物，由一个分子的邻苯二酸酐与两个分子的酚经缩合作用而得到的产物。可用来作化学分析的指示剂和染料,
4668,绾,wǎn,,,动,盘绕起来打成结,绾 了个同心结
4668,绾,wǎn,,,动,盘绕起来打成结,把头发 绾 在脑后
4669,硪,wò,,,名,砸地基或打桩用的工具，用石头或铁制成，多为扁圆体，四周系有绳索供多人牵拉,石 硪
4669,硪,wò,,,名,砸地基或打桩用的工具，用石头或铁制成，多为扁圆体，四周系有绳索供多人牵拉,打 硪
4671,缛,rù,,,形,繁多；琐碎,繁文 缛 节
4672,亍,chù,,,,见“ 彳（chì）亍 ”,
4674,阖,hé,,,动,关闭；闭合,阖 户
4674,阖,hé,,,动,关闭；闭合,阖 眼
4674,阖,hé,,,形,全,阖 城
4675,淅,xī,,,动,〈文〉淘（米）,
4675,淅,xī,,,名,○ 姓,
4676,俾,bǐ,,,动,〈文〉 使,俾 便考查
4677,窕,tiǎo,,,,见“ 窈（yǎo）窕 ”,
4678,垤,dié,,,名,〈文〉 蚂蚁做窝时堆在洞口的小土堆 蚁 垤 小土堆 丘 垤,
4679,奂,huàn,,,形,〈文〉 盛大；众多 ○ 鲜明 用法说明 下边是“ ”，不是“央”,
4681,欤,yú,,,助,〈文〉 表示疑问语气，相当于“呢”或“吗”,是谁之过 欤 ?
4681,欤,yú,,,助,〈文〉 表示疑问语气，相当于“呢”或“吗”,子非三闾大夫 欤 ?
4682,砼,tóng,,,名,混凝土,
4683,垡,fá,,,动,犁地翻土,耕 垡
4683,垡,fá,,,动,犁地翻土,垡 地
4683,垡,fá,,,名,耕地翻起来的土块,打 垡
4683,垡,fá,,,名,耕地翻起来的土块,晒 垡
4683,垡,fá,,,,○ 用于地名。如：垡头，在北京；落（lào）垡，在河北,
4684,婵,chán,,,,见下。 婵娟 婵媛,
4685,噻,sāi,,,,音译用字，用于“噻唑（sāizuò）” “噻吩（sāifēn）”等，均为有机化合物,
4686,捋,lǚ,,,动,用手顺着长条状物向一端抹过去（使物体顺溜或干净）,捋 胡子
4686,捋,lǚ,,,动,用手顺着长条状物向一端抹过去（使物体顺溜或干净）,把黄瓜 捋 了几下就吃 。
4686,捋,lǚ,,,动,〈口〉梳理；整理,问题太多， 捋 不出头绪
4686,捋,lǚ,,,动,〈口〉梳理；整理,把那堆纸 捋 一 捋
4686,捋,luō,,,动,用手握住（条状物）向一头滑动,捋 起袖子
4686,捋,luō,,,动,用手握住（条状物）向一头滑动,捋 胳膊
4686,捋,luō,,,动,用手握住（条状物）向一头滑动,捋 树叶
4688,谲,jué,,,形,诡诈,狡 谲
4688,谲,jué,,,形,诡诈,谲 诈
4688,谲,jué,,,形,奇异怪诞；变化多端,怪 谲
4688,谲,jué,,,形,奇异怪诞；变化多端,奇 谲
4690,椴,duàn,,,名,椴树，落叶乔木，单叶互生，开黄色或白色花，果实球形或卵形。木材优良，纹理细致，供建筑、造纸及制作家具等用,
4691,寮,liáo,,,名,〈文〉 小屋,僧 寮
4691,寮,liáo,,,名,〈文〉 小屋,茶 寮
4691,寮,liáo,,,名,〈文〉 小屋,寮 舍
4692,氩,yà,,,名,非金属元素，符号 Ar。无色无臭的气体，不易同其他元素化合，也不易导热。100升空气中约含氩934毫升，是稀有气体在空气中含量最多的一种。可以用来填充灯泡或灯管,
4693,狳,yú,,,,见“ 犰（qiú）狳 ”,
4694,滁,chú,,,名,滁河，水名，发源于安徽，流经江苏入长江,
4695,蹩,bié,,,动,某些地区指扭伤脚腕等,当心把脚 蹩 了
4696,纨,wán,,,名,〈文〉 白色细绢；精细的丝织品,纨 素
4696,纨,wán,,,名,〈文〉 白色细绢；精细的丝织品,纨 扇
4696,纨,wán,,,名,〈文〉 白色细绢；精细的丝织品,纨 绔
4697,掇,duō,,,,见“拾掇（duo）”,
4698,荃,quán,,,名,〈文〉 古书上说的一种香草,
4699,崂,láo,,,名,崂山，山名，又地名，均在山东,
4702,氦,hài,,,名,非金属元素，符号 He。无色无臭无味气体，在大气中含量极少。可用来填充电子管、飞艇和潜水服等，也可用于原子反应堆和加速器，冶炼或焊接金属时可用作保护气体，液态的氦常用作冷却剂。通称氦气,
4703,稷,jì,,,名,古代指一种粮食作物，一说为谷子或黍子，一说为高粱,
4703,稷,jì,,,名,古代指谷神。古人以稷为五谷之长（zhǎng），与土神“社”合称“社稷”,
4704,椠,qiàn,,,名,〈文〉 记事用的木板 断木为 椠 书的版本或刻成的书籍 旧 椠 | 宋 椠 简札；书信 以密 椠 寄奉,
4706,筠,jūn,筠连,jūnlián,名,地名，在四川,
4706,筠,jūn,筠连,jūnlián,,另见 yún,
4707,瓯,ōu,,,名,瓯江，水名。发源于浙江南部，流入东海,
4707,瓯,ōu,,,名,浙江温州的别称,瓯 绣（温州出产的刺绣） 。
4708,炔,quē,,,名,有机化合物的一类，其中含碳—碳三键结构而具有高度不饱和性。最简单的炔是乙炔,
4709,荞,qiáo,,,,见下。 荞麦 荞面,
4710,筮,shì,,,动,〈文〉 用蓍（shī）草占卜,卜 筮
4711,聍,níng,,,,见“ 耵（dīng）聍 ”,
4712,蛏,chēng,,,名,蛏子,蛏 干
4712,蛏,chēng,,,名,蛏子,蛏 田
4713,咂,zā,,,动,用嘴吸；呷,咂 手指头
4713,咂,zā,,,动,用嘴吸；呷,咂 奶嘴
4713,咂,zā,,,动,〈口〉稍尝一点 儿 ，仔细辨别 咂 滋味 | 咂 摸（zāmo） 用舌尖抵住上腭或牙龈突然发出吸气声，表示称赞、羡慕、惊讶、惋惜等 咂 咂 作响,
4714,澍,shù,,,名,〈文〉 及时的雨,澍 雨
4716,篦,bì,,,名,篦子,
4716,篦,bì,,,动,用篦子梳,篦 头发
4717,痂,jiā,,,名,疮口或伤口表面结成的硬块，愈后自然脱落,伤口已经结 痂 了
4717,痂,jiā,,,名,疮口或伤口表面结成的硬块，愈后自然脱落,疮 痂
4718,颚,è,,,名,某些节肢动物摄取食物的器官,上 颚
4718,颚,è,,,名,某些节肢动物摄取食物的器官,下 颚
4718,颚,è,,,,○ 腭,
4719,逡,qūn,,,动,〈文〉 往来；退让,逡 巡
4720,媾,gòu,,,动,〈文〉亲上加亲；泛指结为婚姻,婚 媾
4720,媾,gòu,,,动,〈文〉亲上加亲；泛指结为婚姻,媒 媾
4720,媾,gòu,,,动,彼此交好；讲和,媾 和
4720,媾,gòu,,,动,两性交配,交 媾
4723,姘,pīn,,,动,非夫妻关系的男女发生性行为,姘 居
4723,姘,pīn,,,动,非夫妻关系的男女发生性行为,姘 头
4723,姘,pīn,,,动,非夫妻关系的男女发生性行为,姘 夫
4725,厝,cuò,,,动,〈文〉 放置 厝 火积薪 特指把灵柩暂时停放或浅埋以待安葬或改葬 暂 厝 | 浮 厝,
4726,彧,yù,,,形,〈文〉 文采繁盛,彧 彧 其文
4727,垅,lǒng,,,,同 “ 垄 ” 现在一般写作“垄”,
4728,簪,zān,,,名,簪子,玉 簪
4728,簪,zān,,,名,簪子,凤 簪
4728,簪,zān,,,动,插在头发里,头上 簪 了朵绒花
4728,簪,zān,,,动,插在头发里,簪 戴
4729,宕,dàng,,,形,〈文〉放纵；不受拘束,跌 宕
4729,宕,dàng,,,动,○ 拖延,延 宕
4729,宕,dàng,,,动,○ 拖延,推 宕
4731,螳,táng,,,名,螳螂,螳 臂当车
4732,皲,jūn,,,动,皮肤因寒冷或干燥而裂开,皲 裂
4733,爻,yáo,,,名,构成《周易》卦的长、短横道，“一”是阳爻，“⚋”是阴爻，每三爻合成一卦，共得八卦，任取两卦排列，可得六十四卦,
4734,蹶,jué,,,动,跌倒；比喻失败或挫折,一 蹶 不振
4734,蹶,juě,蹶子,juězi,名,骡、马等跳起用后腿腾空后踢的动作,那马直尥（liào） 蹶子
4734,蹶,juě,蹶子,juězi,名,骡、马等跳起用后腿腾空后踢的动作,大黑骡一个 蹶子 ，把他踢倒在地 。
4734,蹶,juě,蹶子,juězi,,另见 jué,
4735,莪,é,,,,见下。 莪蒿 莪术,
4736,赈,zhèn,,,动,赈济,赈 灾
4737,溥,pǔ,,,形,〈文〉广大；普遍,溥 天之下
4737,溥,pǔ,,,名,○ 姓,
4738,啵,bo,,,助,表示祈使或商量的语气，大致相当于“吧”（多见于近代汉语或方言）,
4738,啵,bo,,,,○ 见“ 嘚（dē）啵 ”,
4739,偃,yǎn,,,动,〈文〉 脸朝上倒下 偃 卧 | 前合后 偃 使倒下 偃 旗息鼓 停止；停息 偃 武修文 | 偃 兵 用法说明 不要误写作“揠”,
4740,讴,ōu,,,动,歌唱；歌颂,讴 歌
4740,讴,ōu,,,名,〈文〉民歌,采莲 讴
4740,讴,ōu,,,名,〈文〉民歌,吴 讴
4740,讴,ōu,,,名,〈文〉民歌,越 讴
4741,掸,shàn,,,名,古代称傣族,
4741,掸,shàn,,,名,○ 缅甸民族之一，大部分居住在缅甸的掸邦,
4742,荀,xún,,,名,姓,
4743,寤,wù,,,动,〈文〉 睡醒（跟“寐”相对）,惕然而 寤
4744,萋,qī,,,,形容（草）茂盛的样子,芳草 萋萋
4744,萋,qīqī,,,,形容（草）茂盛的样子,芳草 萋萋
4745,蕤,ruí,,,,见“ 葳（wēi）蕤 ”,
4746,轫,rèn,,,名,〈文〉 用来阻止车轮滚动的木头,发 轫 （比喻事业开始） 。
4747,闩,shuān,,,名,横插在门后使门推不开的棍子,上 闩
4747,闩,shuān,,,名,横插在门后使门推不开的棍子,门 闩
4747,闩,shuān,,,动,把门闩插上,请把门 闩 好
4747,闩,shuān,,,名,○ 姓,
4748,赧,nǎn,,,形,〈文〉 由于害羞或惭愧而脸红,赧 颜
4748,赧,nǎn,,,形,〈文〉 由于害羞或惭愧而脸红,赧 然
4749,喏,nuò,,,叹,提示自己所指的事物，以引人注意,喏 ，这就是你要的书
4749,喏,nuò,,,叹,提示自己所指的事物，以引人注意,喏 ，这一横应该这样收笔!
4751,戾,lì,,,形,（性情、行为）有悖情理；凶暴,乖 戾
4751,戾,lì,,,形,（性情、行为）有悖情理；凶暴,暴 戾 恣睢
4751,戾,lì,,,名,罪过,罪 戾
4752,菖,chāng,菖蒲,chāngpú,名,多年生水生草本植物，有香气，根茎粗壮，叶狭长，开淡黄色花。全草是提取芳香油、淀粉及纤维的原料，根茎可以做药材。民俗在端午节把它和艾蒿结扎成束，悬挂以避邪,
4753,颢,hào,,,形,〈文〉 白,颢 露
4753,颢,hào,,,形,〈文〉 白,颢 气
4754,蜢,měng,,,,见“ 蚱（zhà）蜢 ”,
4755,凇,sōng,,,名,寒冷天气里地面或地面物体上除露、霜以外的水气凝结物，以及雾气、雨滴在树枝等上遇冻而成的白色松散冰晶的统称。按产生凇的天气可分为雾凇、雨凇等,
4756,侑,yòu,,,动,〈文〉 在筵席上用歌舞等助兴，劝人吃喝,以乐（yuè） 侑 食
4756,侑,yòu,,,动,〈文〉 在筵席上用歌舞等助兴，劝人吃喝,侑 酒
4758,斛,hú,,,名,古代一种方形量器，口小底大,
4758,斛,hú,,,量,古代容积单位，1斛原为10斗，南宋末年改为5斗,
4759,惴,zhuì,,,形,形容既忧虑又害怕的样子,惴 惴 不安
4759,惴,zhuì,,,形,形容既忧虑又害怕的样子,惴 栗
4760,楝,liàn,,,名,楝树，落叶乔木，高可达20米，羽状复叶，开紫色小花，果实褐色，椭圆形。木材坚实，可制作各种器具；种子、树皮、根皮都可以做药材,
4761,锴,kǎi,,,名,〈文〉 好铁,
4762,窈,yǎo,窈窕,yǎotiǎo,形,形容（仪态等）美好的样子,
4762,窈,yǎo,窈窕,yǎotiǎo,形,形容幽远深邃的样子,云雾 窈窕
4763,鲷,diāo,,,名,鱼，体呈长椭圆形，背部略隆起，头大，口小。种类很多，如真鲷、黑鲷等。生活在海洋中,
4764,髋,kuān,,,,见下。 髋骨 髋关节,
4765,倌,guān,,,名,旧指在酒店、饭馆等行业中服杂役的人,堂 倌 儿
4765,倌,guān,,,名,旧指在酒店、饭馆等行业中服杂役的人,磨 倌 儿 （磨面的人） 。
4765,倌,guān,,,名,农村中专门饲养、放牧牲畜的人,猪 倌 儿
4765,倌,guān,,,名,农村中专门饲养、放牧牲畜的人,羊 倌 儿
4766,诘,jié,,,动,追问；质问,诘 问
4766,诘,jié,,,动,追问；质问,诘 责
4766,诘,jié,,,动,追问；质问,反 诘
4768,藓,xiǎn,,,名,苔藓植物，茎和叶都很小，绿色，没有根，多生长在阴暗潮湿的地方。种类极多，少数可以做药材,
4769,麝,shè,,,名,哺乳动物，像鹿而小，无角，前肢短，后肢长。雄的有獠牙，脐下有香腺，能分泌麝香,
4769,麝,shè,,,名,麝香的简称,
4771,谄,chǎn,,,动,奉承讨好；献媚,谄 上欺下
4771,谄,chǎn,,,动,奉承讨好；献媚,谄 媚
4771,谄,chǎn,,,动,奉承讨好；献媚,谄 谀
4772,唳,lì,,,动,〈文〉 （鹤、雁等）鸣叫,风声鹤 唳
4773,骞,qiān,,,动,〈文〉高举,
4773,骞,qiān,,,名,○ 姓,
4774,濠,háo,,,名,濠水，在安徽，流入淮河,
4774,濠,háo,,,,○ 同 “ 壕 ” 现在一般写作“壕”,
4775,杳,yǎo,,,形,〈文〉 远得见不到踪影,杳 无音信
4775,杳,yǎo,,,形,〈文〉 远得见不到踪影,杳 如黄鹤
4775,杳,yǎo,,,形,〈文〉 远得见不到踪影,杳 然
4776,桅,wéi,,,名,桅杆,船 桅
4776,桅,wéi,,,名,桅杆,桅 顶
4776,桅,wéi,,,名,桅杆,桅 灯
4778,刈,yì,,,动,〈文〉 割（草或谷物）；铲除,刈 草
4778,刈,yì,,,动,〈文〉 割（草或谷物）；铲除,刈 麦
4778,刈,yì,,,动,〈文〉 割（草或谷物）；铲除,刈 除
4779,搡,sǎng,,,动,用力猛推,叫人 搡 了个跟头
4779,搡,sǎng,,,动,用力猛推,连推带 搡
4780,鲛,jiāo,,,名,鲨,
4780,鲛,jiāo,,,,见“ 鲨 ”,
4781,踮,diǎn,,,动,踮脚,踮 起脚来想看个究竟 。
4782,潍,wéi,,,名,潍河，水名，在山东,
4783,歆,xīn,,,动,〈文〉 鬼神享受祭品的香气 歆 享 ○ 羡慕 歆 羡 | 歆 慕,
4785,缲,qiāo,,,动,缝纫方法，把布边向里卷，藏着针脚缝,缲 边
4785,缲,qiāo,,,动,缝纫方法，把布边向里卷，藏着针脚缝,缲 根带子
4785,缲,sāo,,,,同 “ 缫 ” 现在一般写作“缫”,
4786,裾,jū,,,名,古代指衣服的前襟或后襟,裾 长曳地
4787,枸,gǒu,枸杞,gǒuqǐ,名,落叶小灌木，茎丛生，有短刺，开淡紫色花。浆果叫枸杞子，红色，椭圆形，可以做药材；根皮也可以做药材，叫地骨皮,
4787,枸,gǒu,枸杞,gǒuqǐ,,另见 gōu jǔ,
4787,枸,jǔ,枸橼,jǔyuán,名,常绿大灌木或小乔木，有短而坚硬的刺，叶子长圆形或倒卵状长圆形。开白色带紫色大花。果实也叫枸橼，卵形或长圆形，黄色，有香味，可供观赏。果皮可以做药材,
4788,鄞,yín,,,名,鄞县，地名，在浙江,
4789,坳,ào,,,名,低洼的地方,塘 坳
4789,坳,ào,,,名,山间的平地,山 坳
4790,圜,huán,,,动,〈文〉 环绕,
4793,邰,tái,,,名,姓,
4794,泸,lú,,,名,泸州，地名，在四川,
4795,耵,dīng,,,名,耵聍 dīngníng 外耳道内耵聍腺分泌的蜡状物质。通称耳垢，俗称耳屎,
4795,耵,dīng,,,名,○ 姓,
4796,戕,qiāng,,,动,〈文〉 杀害；摧残,戕 贼
4796,戕,qiāng,,,动,〈文〉 杀害；摧残,自 戕
4798,夥,huǒ,,,形,〈文〉 多,游人甚 夥
4799,鬃,zōng,,,名,马、猪等动物颈部的长毛,马 鬃
4799,鬃,zōng,,,名,马、猪等动物颈部的长毛,猪 鬃
4799,鬃,zōng,,,名,马、猪等动物颈部的长毛,鬃 刷
4799,鬃,zōng,,,名,马、猪等动物颈部的长毛,鬃 毛
4800,漕,cáo,,,动,古代指水道运输；特指官府通过水道向京城或指定地点运粮,漕 粮
4800,漕,cáo,,,动,古代指水道运输；特指官府通过水道向京城或指定地点运粮,漕 河
4801,怄,òu,,,动,〈口〉 怄气 怄 了一肚子的气 使生气 你别 怄 我 | 怄 得人难受,
4802,粼,lín,粼粼,línlín,形,形容（水）清澈或（石）明净的样子,波光 粼粼
4802,粼,lín,粼粼,línlín,形,形容（水）清澈或（石）明净的样子,白石 粼粼
4803,岷,mín,,,,用于地名。如：岷山，山名，在四川；岷江，水名，在四川；岷县，地名，在甘肃,
4804,蔫,niān,,,形,植物的花、果、叶等因缺乏水分而萎缩,花刚开几天就 蔫 了
4804,蔫,niān,,,形,植物的花、果、叶等因缺乏水分而萎缩,枯 蔫
4804,蔫,niān,,,形,比喻无精打采,他这几天可 蔫 了，是不是有什么心事?
4804,蔫,niān,,,形,比喻无精打采,蔫 头耷脑
4804,蔫,niān,,,形,〈口〉不活泼,别看他人 蔫 ，干起活 儿 来却挺麻利
4804,蔫,niān,,,形,〈口〉不活泼,蔫 脾气
4805,嘭,pēng,,,拟声,模拟物体撞击或敲门等的声音,嘭 嘭 的敲门声
4806,耄,mào,,,名,〈文〉 八九十岁的年纪；泛指老年,老 耄 之年
4807,腴,yú,,,形,丰满；肥胖,丰 腴
4807,腴,yú,,,形,肥沃,膏 腴 之地
4808,犒,kào,,,动,犒劳,犒 赏
4809,簌,sù,簌簌,sùsù,形,形容眼泪等不断落下的样子,
4809,簌,sù,簌簌,sùsù,形,形容肢体颤抖的样子,冻得她 簌簌 发抖
4810,悱,fěi,,,形,〈文〉 形容心里想说又说不出的样子,不 悱 不发（不到想说而说不出来的时候，不去启发他） 。
4811,钽,tǎn,,,名,金属元素，符号 Ta。银白色，熔点高，富超导电性和延展性，化学性质稳定，耐腐蚀性强。可用作飞机的结构材料以及制作电工、化工和医疗器材,
4812,霭,ǎi,,,名,云气；烟雾,云 霭
4812,霭,ǎi,,,名,云气；烟雾,暮 霭
4813,弑,shì,,,动,古代指臣下杀死君主或子女杀死父母,弑 君
4813,弑,shì,,,动,古代指臣下杀死君主或子女杀死父母,弑 母
4814,蠡,lǐ,,,,用于人名。范蠡，春秋时人,
