rank,sn,hanzi,pinyin,ref_hanzi,ref_pinyin,pos,definition,example
4595,1,沱,tuó,,,名,可以停泊船只的水湾（多用于地名）,唐家沱｜牛角沱（均在重庆）。
4597,1,熹,xī,,,形,〈文〉 光明,熹微
4598,1,蛎,lì,,,名,指牡蛎,蛎黄（牡蛎的肉）。
4600,1,阉,yān,,,动,阉割①,阉猪｜阉鸡
4600,2,阉,yān,,,名,〈文〉被阉割的人；特指宦官,阉竖｜阉党
4600,3,阉,yān,,,名,姓,
4601,1,鳗,mán,,,名,鳗鲡的简称,
4602,1,椁,guǒ,,,名,古代套在棺材外面的大棺材,棺椁
4604,1,俪,lì,,,形,成对的；对偶的,俪句｜骈俪
4604,2,俪,lì,,,名,指夫妇,俪影
4605,1,鲲,kūn,,,名,传说中的一种大鱼,鲲鹏
4606,1,岣,gǒu,岣嵝,gǒulǒu,名,山名，衡山的主峰，在湖南衡山县西,
4608,1,箸,zhù,,,名,〈文〉 筷子,举箸｜象箸（象牙筷子）。
4609,1,夙,sù,,,名,〈文〉早晨,夙兴夜寐
4609,2,夙,sù,,,形,过去就有的；平素的,夙愿｜夙志
4610,1,舂,chōng,,,动,用杵在石臼或乳钵里捣谷物等，使去皮或破碎,舂米｜舂药
4611,1,骰,tóu,骰子,tóuzi,名,色子（shǎizi）,
4612,1,焱,yàn,,,名,〈文〉 火焰；火花,
4613,1,钴,gǔ,,,名,金属元素，符号 Co。银白色，可磁化。用于制造磁性合金、超硬耐热合金等；放射性钴可用于医疗,
4614,1,皎,jiǎo,,,形,洁白明亮,一轮皎月｜皎洁
4615,1,儇,xuān,,,形,〈文〉 轻薄而又有些小聪明,儇薄｜儇浅
4616,1,潼,tóng,,,,用于地名。如潼关、临潼，均在陕西,
4617,1,淞,sōng,,,名,淞江，水名。源于江苏，至上海与黄浦江汇合，流入长江。通称吴淞江,
4618,1,郢,yǐng,,,名,周朝楚国的都城，在今湖北江陵西北,
4620,1,诟,gòu,,,名,〈文〉 耻辱 行莫丑于辱先， 诟 莫大于宫刑 | 诟 丑 辱骂；指责 诟 骂 | 诟 詈,
4621,1,苕,tiáo,,,名,凌霄花的古称,
4623,1,蒗,làng,,,名,宁蒗 nínglàng 地名，在云南,
4624,1,酾,shī，又读shāi,,,动,〈文〉 过滤（酒） 斟（酒）,
4625,1,铆,mǎo,,,动,铆接,把这两块钢板铆在一起。
4625,2,铆,mǎo,,,动,〈口〉集中（全部力量）,铆铆劲儿｜铆足了劲儿
4626,1,攸,yōu,,,助,〈文〉用在动词前面，组成名词性短语，相当于“所”,性命攸关｜责有攸归
4626,2,攸,yōu,,,名,姓,
4627,1,悌,tì,,,动,〈文〉 敬爱兄长,孝悌
4628,1,醪,láo,,,名,〈文〉 汁渣混合的酒 浊 醪 酒的统称 甘 醪 | 琼 醪 ,
4630,1,罡,gāng,,,名,天罡，即北斗七星的斗柄,
4630,2,罡,gāng,,,名,姓,
4634,1,幔,màn,,,名,悬挂起来供遮挡用的布、纱、绸等,窗幔｜纱幔
4635,1,窨,xūn,,,动,熏制茶叶。把茉莉花等与茶叶拌和在一起，使茶叶染上花香,窨茶叶｜窨片
4635,2,窨,yìn,,,名,地下室；地窖,地窨子
4636,1,衢,qú,,,名,〈文〉 四通八达的道路；大路,通衢大道｜衢路
4637,1,嫔,pín,,,名,〈文〉 皇帝的妾；宫中女官,嫔妃｜嫔嫱
4638,1,匝,zā,,,量,〈文〉 环绕一周叫一匝 绕树三 匝 布满；遍及 柳阴 匝 地 | 时已 匝 月 环绕 长雾 匝 高林 ,
4639,1,弋,yì,,,名,古代一种射鸟的箭，上面系（jì）有绳子,
4639,2,弋,yì,,,动,用带有绳子的箭射鸟,
4639,3,弋,yì,,,动,取；获得,弋取｜弋获
4639,4,弋,yì,,,名,姓,
4641,1,翊,yì,,,名,〈文〉 翅膀 辅助；帮助 翊 戴（辅佐拥戴） ,
4642,1,倭,wō,,,名,我国古代称日本,倭国｜倭人｜倭寇
4643,1,邬,wū,,,名,姓,
4643,2,邬,wū,,,,用于地名。如寻邬，在江西，现在改为“寻乌”,
4644,1,佘,shé,,,名,姓,
4645,1,罂,yīng,,,名,古代一种容器，比缶大，腹大口小,瓦罂
4646,1,锛,bēn,,,名,锛子,
4646,2,锛,bēn,,,动,用锛子等工具砍削；用镐等挖掘,锛木头｜用镐锛下一块土
4646,3,锛,bēn,,,动,〈口〉刀刃出现缺口,剁排骨把刀刃锛了。
4648,1,腱,jiàn,,,名,连接肌肉和骨骼的结缔组织，白色，质地坚韧,
4650,1,鬣,liè,,,名,马颈上的长毛；泛指动物头、颈上的毛,马鬣｜狮鬣｜鬣鬃｜鬣狗
4653,1,叟,sǒu,,,名,〈文〉 老年男子,童叟无欺｜老叟
4654,1,黜,chù,,,动,〈文〉 贬职；罢免,贬黜｜废黜
4655,1,楣,méi,,,名,门框上方的横木,门楣
4656,1,鸷,zhì,,,名,凶猛的鸟。如鹰、雕、鹯等,
4656,2,鸷,zhì,,,形,凶猛,鸷虫（凶猛的禽兽）｜鸷而无敌
4656,3,鸷,zhì,,,名,姓,
4657,1,铰,jiǎo,,,动,用剪刀把东西断开,把辫子铰了
4657,2,铰,jiǎo,,,动,用铰刀对工件上的孔进行切削，使孔壁光洁或直径扩大,铰孔
4657,3,铰,jiǎo,,,名,指铰链,铰接
4658,1,犰,qiú,犰狳,qiúyú,名,哺乳动物，躯干一般分前、中、后三段，前后两段有整块不可伸缩的骨质鳞片，中段的鳞片可以伸缩，头顶、尾部和四肢也有鳞片，腹部多毛，有利爪，善于掘土。吃昆虫、蛇、鸟卵等。产于南美等地,
4659,1,龃,jǔ,龃龉,jǔyǔ,动,上下牙齿对不齐。比喻意见不合,彼此并无龃龉｜双方发生龃龉
4660,1,燮,xiè,,,动,〈文〉 调和；协和,燮理阴阳
4661,1,鼢,fén,鼢鼠,fénshǔ,名,哺乳动物，体短肥，尾短，眼小，前爪特别长（cháng）大。在地下打洞居住，吃植物的根、地下茎和嫩芽，对农牧业有害,
4664,1,晗,hán,,,形,〈文〉 天将亮,
4665,1,噱,jué,,,动,〈文〉 大笑,聊录于此，以资一噱。
4665,2,噱,xué,,,动,某些地区指笑,发噱｜噱头
4666,1,酞,tài,,,名,有机化合物，由一个分子的邻苯二酸酐与两个分子的酚经缩合作用而得到的产物。可用来作化学分析的指示剂和染料,
4668,1,绾,wǎn,,,动,盘绕起来打成结,绾了个同心结｜把头发绾在脑后
4669,1,硪,wò,,,名,砸地基或打桩用的工具，用石头或铁制成，多为扁圆体，四周系有绳索供多人牵拉,石硪｜打硪
4671,1,缛,rù,,,形,繁多；琐碎,繁文缛节
4674,1,阖,hé,,,动,关闭；闭合,阖户｜阖眼
4674,2,阖,hé,,,形,全,阖城
4675,1,淅,xī,,,动,〈文〉淘（米）,
4675,2,淅,xī,,,名,姓,
4676,1,俾,bǐ,,,动,〈文〉 使,俾便考查
4678,1,垤,dié,,,名,〈文〉 蚂蚁做窝时堆在洞口的小土堆 蚁 垤 小土堆 丘 垤,
4679,1,奂,huàn,,,形,〈文〉 盛大；众多 鲜明 ,
4681,1,欤,yú,,,助,〈文〉 表示疑问语气，相当于“呢”或“吗”,是谁之过欤?｜子非三闾大夫欤?
4682,1,砼,tóng,,,名,混凝土,
4683,1,垡,fá,,,动,犁地翻土,耕垡｜垡地
4683,2,垡,fá,,,名,耕地翻起来的土块,打垡｜晒垡
4683,3,垡,fá,,,,用于地名。如：垡头，在北京；落（lào）垡，在河北,
4684,1,婵,chán,,,,见下。 婵娟 婵媛,
4685,1,噻,sāi,,,,音译用字，用于“噻唑（sāizuò）” “噻吩（sāifēn）”等，均为有机化合物,
4686,1,捋,lǚ,,,动,用手顺着长条状物向一端抹过去（使物体顺溜或干净）,捋胡子｜把黄瓜捋了几下就吃。
4686,2,捋,lǚ,,,动,〈口〉梳理；整理,问题太多，捋不出头绪｜把那堆纸捋一捋
4686,3,捋,luō,,,动,用手握住（条状物）向一头滑动,捋起袖子｜捋胳膊｜捋树叶
4688,1,谲,jué,,,形,诡诈,狡谲｜谲诈
4688,2,谲,jué,,,形,奇异怪诞；变化多端,怪谲｜奇谲
4690,1,椴,duàn,,,名,椴树，落叶乔木，单叶互生，开黄色或白色花，果实球形或卵形。木材优良，纹理细致，供建筑、造纸及制作家具等用,
4691,1,寮,liáo,,,名,〈文〉 小屋,僧寮｜茶寮｜寮舍
4692,1,氩,yà,,,名,非金属元素，符号 Ar。无色无臭的气体，不易同其他元素化合，也不易导热。100升空气中约含氩934毫升，是稀有气体在空气中含量最多的一种。可以用来填充灯泡或灯管,
4694,1,滁,chú,,,名,滁河，水名，发源于安徽，流经江苏入长江,
4695,1,蹩,bié,,,动,某些地区指扭伤脚腕等,当心把脚蹩了
4696,1,纨,wán,,,名,〈文〉 白色细绢；精细的丝织品,纨素｜纨扇｜纨绔
4698,1,荃,quán,,,名,〈文〉 古书上说的一种香草,
4699,1,崂,láo,,,名,崂山，山名，又地名，均在山东,
4702,1,氦,hài,,,名,非金属元素，符号 He。无色无臭无味气体，在大气中含量极少。可用来填充电子管、飞艇和潜水服等，也可用于原子反应堆和加速器，冶炼或焊接金属时可用作保护气体，液态的氦常用作冷却剂。通称氦气,
4703,1,稷,jì,,,名,古代指一种粮食作物，一说为谷子或黍子，一说为高粱,
4703,2,稷,jì,,,名,古代指谷神。古人以稷为五谷之长（zhǎng），与土神“社”合称“社稷”,
4704,1,椠,qiàn,,,名,〈文〉 记事用的木板 断木为 椠 书的版本或刻成的书籍 旧 椠 | 宋 椠 简札；书信 以密 椠 寄奉,
4706,1,筠,jūn,筠连,jūnlián,名,地名，在四川,
4707,1,瓯,ōu,,,名,瓯江，水名。发源于浙江南部，流入东海,
4707,2,瓯,ōu,,,名,浙江温州的别称,瓯绣（温州出产的刺绣）。
4708,1,炔,quē,,,名,有机化合物的一类，其中含碳—碳三键结构而具有高度不饱和性。最简单的炔是乙炔,
4709,1,荞,qiáo,,,,见下。 荞麦 荞面,
4710,1,筮,shì,,,动,〈文〉 用蓍（shī）草占卜,卜筮
4712,1,蛏,chēng,,,名,蛏子,蛏干｜蛏田
4713,1,咂,zā,,,动,用嘴吸；呷,咂手指头｜咂奶嘴
4713,2,咂,zā,,,动,〈口〉稍尝一点 儿 ，仔细辨别 咂 滋味 | 咂 摸（zāmo） 用舌尖抵住上腭或牙龈突然发出吸气声，表示称赞、羡慕、惊讶、惋惜等 咂 咂 作响,
4714,1,澍,shù,,,名,〈文〉 及时的雨,澍雨
4716,1,篦,bì,,,名,篦子,
4716,2,篦,bì,,,动,用篦子梳,篦头发
4717,1,痂,jiā,,,名,疮口或伤口表面结成的硬块，愈后自然脱落,伤口已经结痂了｜疮痂
4718,1,颚,è,,,名,某些节肢动物摄取食物的器官,上颚｜下颚
4718,2,颚,è,,,,腭,
4719,1,逡,qūn,,,动,〈文〉 往来；退让,逡巡
4720,1,媾,gòu,,,动,〈文〉亲上加亲；泛指结为婚姻,婚媾｜媒媾
4720,2,媾,gòu,,,动,彼此交好；讲和,媾和
4720,3,媾,gòu,,,动,两性交配,交媾
4723,1,姘,pīn,,,动,非夫妻关系的男女发生性行为,姘居｜姘头｜姘夫
4725,1,厝,cuò,,,动,〈文〉 放置 厝 火积薪 特指把灵柩暂时停放或浅埋以待安葬或改葬 暂 厝 | 浮 厝,
4726,1,彧,yù,,,形,〈文〉 文采繁盛,彧彧其文
4728,1,簪,zān,,,名,簪子,玉簪｜凤簪
4728,2,簪,zān,,,动,插在头发里,头上簪了朵绒花｜簪戴
4729,1,宕,dàng,,,形,〈文〉放纵；不受拘束,跌宕
4729,2,宕,dàng,,,动,拖延,延宕｜推宕
4731,1,螳,táng,,,名,螳螂,螳臂当车
4732,1,皲,jūn,,,动,皮肤因寒冷或干燥而裂开,皲裂
4733,1,爻,yáo,,,名,构成《周易》卦的长、短横道，“一”是阳爻，“⚋”是阴爻，每三爻合成一卦，共得八卦，任取两卦排列，可得六十四卦,
4734,1,蹶,jué,,,动,跌倒；比喻失败或挫折,一蹶不振
4734,2,蹶,juě,蹶子,juězi,名,骡、马等跳起用后腿腾空后踢的动作,那马直尥（liào）蹶子｜大黑骡一个蹶子，把他踢倒在地。
4735,1,莪,é,,,,见下。 莪蒿 莪术,
4736,1,赈,zhèn,,,动,赈济,赈灾
4737,1,溥,pǔ,,,形,〈文〉广大；普遍,溥天之下
4737,2,溥,pǔ,,,名,姓,
4738,1,啵,bo,,,助,表示祈使或商量的语气，大致相当于“吧”（多见于近代汉语或方言）,
4739,1,偃,yǎn,,,动,〈文〉 脸朝上倒下 偃 卧 | 前合后 偃 使倒下 偃 旗息鼓 停止；停息 偃 武修文 | 偃 兵 ,
4740,1,讴,ōu,,,动,歌唱；歌颂,讴歌
4740,2,讴,ōu,,,名,〈文〉民歌,采莲讴｜吴讴｜越讴
4741,1,掸,shàn,,,名,古代称傣族,
4741,2,掸,shàn,,,名,缅甸民族之一，大部分居住在缅甸的掸邦,
4742,1,荀,xún,,,名,姓,
4743,1,寤,wù,,,动,〈文〉 睡醒（跟“寐”相对）,惕然而寤
4744,1,萋,qī,萋萋,qīqī,,形容（草）茂盛的样子,芳草萋萋
4746,1,轫,rèn,,,名,〈文〉 用来阻止车轮滚动的木头,发轫（比喻事业开始）。
4747,1,闩,shuān,,,名,横插在门后使门推不开的棍子,上闩｜门闩
4747,2,闩,shuān,,,动,把门闩插上,请把门闩好
4747,3,闩,shuān,,,名,姓,
4748,1,赧,nǎn,,,形,〈文〉 由于害羞或惭愧而脸红,赧颜｜赧然
4749,1,喏,nuò,,,叹,提示自己所指的事物，以引人注意,喏，这就是你要的书｜喏，这一横应该这样收笔!
4751,1,戾,lì,,,形,（性情、行为）有悖情理；凶暴,乖戾｜暴戾恣睢
4751,2,戾,lì,,,名,罪过,罪戾
4752,1,菖,chāng,菖蒲,chāngpú,名,多年生水生草本植物，有香气，根茎粗壮，叶狭长，开淡黄色花。全草是提取芳香油、淀粉及纤维的原料，根茎可以做药材。民俗在端午节把它和艾蒿结扎成束，悬挂以避邪,
4753,1,颢,hào,,,形,〈文〉 白,颢露｜颢气
4755,1,凇,sōng,,,名,寒冷天气里地面或地面物体上除露、霜以外的水气凝结物，以及雾气、雨滴在树枝等上遇冻而成的白色松散冰晶的统称。按产生凇的天气可分为雾凇、雨凇等,
4756,1,侑,yòu,,,动,〈文〉 在筵席上用歌舞等助兴，劝人吃喝,以乐（yuè）侑食｜侑酒
4758,1,斛,hú,,,名,古代一种方形量器，口小底大,
4758,2,斛,hú,,,量,古代容积单位，1斛原为10斗，南宋末年改为5斗,
4759,1,惴,zhuì,,,形,形容既忧虑又害怕的样子,惴惴不安｜惴栗
4760,1,楝,liàn,,,名,楝树，落叶乔木，高可达20米，羽状复叶，开紫色小花，果实褐色，椭圆形。木材坚实，可制作各种器具；种子、树皮、根皮都可以做药材,
4761,1,锴,kǎi,,,名,〈文〉 好铁,
4762,1,窈,yǎo,窈窕,yǎotiǎo,形,形容（仪态等）美好的样子,
4762,2,窈,yǎo,窈窕,yǎotiǎo,形,形容幽远深邃的样子,云雾窈窕
4763,1,鲷,diāo,,,名,鱼，体呈长椭圆形，背部略隆起，头大，口小。种类很多，如真鲷、黑鲷等。生活在海洋中,
4764,1,髋,kuān,,,,见下。 髋骨 髋关节,
4765,1,倌,guān,,,名,旧指在酒店、饭馆等行业中服杂役的人,堂倌儿｜磨倌儿（磨面的人）。
4765,2,倌,guān,,,名,农村中专门饲养、放牧牲畜的人,猪倌儿｜羊倌儿
4766,1,诘,jié,,,动,追问；质问,诘问｜诘责｜反诘
4768,1,藓,xiǎn,,,名,苔藓植物，茎和叶都很小，绿色，没有根，多生长在阴暗潮湿的地方。种类极多，少数可以做药材,
4769,1,麝,shè,,,名,哺乳动物，像鹿而小，无角，前肢短，后肢长。雄的有獠牙，脐下有香腺，能分泌麝香,
4769,2,麝,shè,,,名,麝香的简称,
4771,1,谄,chǎn,,,动,奉承讨好；献媚,谄上欺下｜谄媚｜谄谀
4772,1,唳,lì,,,动,〈文〉 （鹤、雁等）鸣叫,风声鹤唳
4773,1,骞,qiān,,,动,〈文〉高举,
4773,2,骞,qiān,,,名,姓,
4774,1,濠,háo,,,名,濠水，在安徽，流入淮河,
4775,1,杳,yǎo,,,形,〈文〉 远得见不到踪影,杳无音信｜杳如黄鹤｜杳然
4776,1,桅,wéi,,,名,桅杆,船桅｜桅顶｜桅灯
4778,1,刈,yì,,,动,〈文〉 割（草或谷物）；铲除,刈草｜刈麦｜刈除
4779,1,搡,sǎng,,,动,用力猛推,叫人搡了个跟头｜连推带搡
4780,1,鲛,jiāo,,,名,鲨,
4781,1,踮,diǎn,,,动,踮脚,踮起脚来想看个究竟。
4782,1,潍,wéi,,,名,潍河，水名，在山东,
4783,1,歆,xīn,,,动,〈文〉 鬼神享受祭品的香气 歆 享 羡慕 歆 羡 | 歆 慕,
4785,1,缲,qiāo,,,动,缝纫方法，把布边向里卷，藏着针脚缝,缲边｜缲根带子
4786,1,裾,jū,,,名,古代指衣服的前襟或后襟,裾长曳地
4787,1,枸,gǒu,枸杞,gǒuqǐ,名,落叶小灌木，茎丛生，有短刺，开淡紫色花。浆果叫枸杞子，红色，椭圆形，可以做药材；根皮也可以做药材，叫地骨皮,
4787,2,枸,jǔ,枸橼,jǔyuán,名,常绿大灌木或小乔木，有短而坚硬的刺，叶子长圆形或倒卵状长圆形。开白色带紫色大花。果实也叫枸橼，卵形或长圆形，黄色，有香味，可供观赏。果皮可以做药材,
4788,1,鄞,yín,,,名,鄞县，地名，在浙江,
4789,1,坳,ào,,,名,低洼的地方,塘坳
4789,2,坳,ào,,,名,山间的平地,山坳
4790,1,圜,huán,,,动,〈文〉 环绕,
4793,1,邰,tái,,,名,姓,
4794,1,泸,lú,,,名,泸州，地名，在四川,
4795,1,耵,dīng,,,名,耵聍 dīngníng 外耳道内耵聍腺分泌的蜡状物质。通称耳垢，俗称耳屎,
4795,2,耵,dīng,,,名,姓,
4796,1,戕,qiāng,,,动,〈文〉 杀害；摧残,戕贼｜自戕
4798,1,夥,huǒ,,,形,〈文〉 多,游人甚夥
4799,1,鬃,zōng,,,名,马、猪等动物颈部的长毛,马鬃｜猪鬃｜鬃刷｜鬃毛
4800,1,漕,cáo,,,动,古代指水道运输；特指官府通过水道向京城或指定地点运粮,漕粮｜漕河
4801,1,怄,òu,,,动,〈口〉 怄气 怄 了一肚子的气 使生气 你别 怄 我 | 怄 得人难受,
4802,1,粼,lín,粼粼,línlín,形,形容（水）清澈或（石）明净的样子,波光粼粼｜白石粼粼
4803,1,岷,mín,,,,用于地名。如：岷山，山名，在四川；岷江，水名，在四川；岷县，地名，在甘肃,
4804,1,蔫,niān,,,形,植物的花、果、叶等因缺乏水分而萎缩,花刚开几天就蔫了｜枯蔫
4804,2,蔫,niān,,,形,比喻无精打采,他这几天可蔫了，是不是有什么心事?｜蔫头耷脑
4804,3,蔫,niān,,,形,〈口〉不活泼,别看他人蔫，干起活儿来却挺麻利｜蔫脾气
4805,1,嘭,pēng,,,拟声,模拟物体撞击或敲门等的声音,嘭嘭的敲门声
4806,1,耄,mào,,,名,〈文〉 八九十岁的年纪；泛指老年,老耄之年
4807,1,腴,yú,,,形,丰满；肥胖,丰腴
4807,2,腴,yú,,,形,肥沃,膏腴之地
4808,1,犒,kào,,,动,犒劳,犒赏
4809,1,簌,sù,簌簌,sùsù,形,形容眼泪等不断落下的样子,
4809,2,簌,sù,簌簌,sùsù,形,形容肢体颤抖的样子,冻得她簌簌发抖
4810,1,悱,fěi,,,形,〈文〉 形容心里想说又说不出的样子,不悱不发（不到想说而说不出来的时候，不去启发他）。
4811,1,钽,tǎn,,,名,金属元素，符号 Ta。银白色，熔点高，富超导电性和延展性，化学性质稳定，耐腐蚀性强。可用作飞机的结构材料以及制作电工、化工和医疗器材,
4812,1,霭,ǎi,,,名,云气；烟雾,云霭｜暮霭
4813,1,弑,shì,,,动,古代指臣下杀死君主或子女杀死父母,弑君｜弑母
4814,1,蠡,lǐ,,,,用于人名。范蠡，春秋时人,
4814,2,蠡,lǐ,,,名,蠡县，地名，在河北,
4815,1,侩,kuài,,,名,旧指专为别人介绍买卖以从中取利的人,市侩｜牙侩
4816,1,遨,áo,,,动,漫游,遨游
4817,1,螟,míng,,,名,螟虫,
4818,1,纾,shū,,,形,〈文〉 宽裕 岁丰人 纾 使宽裕；使舒缓 纾 宽民力 | 纾 缓 缓解；消除（困难、灾祸等） 毁家 纾 难（nàn） | 纾 祸,
4819,1,瓞,dié,,,名,〈文〉 小瓜,瓜瓞绵绵（比喻子孙众多）。
4820,1,暹,xiān,暹罗,xiānluó,名,泰国的旧称,
4821,1,盎,àng,,,形,形容充满的样子；洋溢,盎然
4822,1,乜,miē,乜斜,miēxié,动,眼睛眯成一条缝,醉眼乜斜
4822,2,乜,niè,,,名,姓,
4824,1,阄,jiū,,,名,赌胜负或决定事情时供人们抓取的物品（现多用纸团），上面做有记号,抓阄儿
4825,1,俟,sì,,,动,〈文〉 等待,俟机而动｜俟完稿后即刻寄上。
4826,1,陲,chuí,,,名,边境；边疆,边陲
4827,1,蛆,qū,,,名,苍蝇的幼虫，身体柔软，有环节，白色，无头和足，前端尖，尾端钝，有的有长尾。孳生于粪便、动物尸体和垃圾等污物中,
4828,1,嘣,bēng,,,拟声,模拟跳动、爆裂等的声音,心嘣嘣直跳｜弹棉花的弓子嘣嘣响。
4829,1,馥,fù,,,形,〈文〉 香气浓郁,馥郁
4830,1,踯,zhí,踯躅,zhízhú,,徘徊不前,踯躅街头
4831,1,谵,zhān,,,动,〈文〉 病中神志不清说胡话,谵妄｜谵语
4832,1,螯,áo,,,名,螃蟹等节肢动物的第一对脚，钳状，能开合，用来取食、御敌,螯足｜螯肢
4832,2,螯,áo,,,名,〈文〉螃蟹,持螯赏菊
4833,1,膈,gé,,,名,人或哺乳动物分隔胸腔和腹腔的膜状肌肉,
4833,2,膈,gè,膈应,gèying,,讨厌；恶心,一闻见这种气味儿，心里就膈应｜快把这只死耗子弄走，别膈应我。
4836,1,纰,pī,,,动,纺织品丝缕散乱,线纰了
4836,2,纰,pī,,,名,疏漏；错误,纰漏
4837,1,煨,wēi,,,动,把食物放在灰火中烤熟,煨白薯｜煨栗子
4837,2,煨,wēi,,,动,烹调方法，用文火慢煮,煨鸡汤｜把牛肉放在火上煨着。
4838,1,莆,pú,,,名,莆田 pútián 地名，在福建,
4838,2,莆,pú,,,名,姓,
4839,1,愫,sù,,,名,〈文〉 真情实意,情愫
4840,1,罔,wǎng,,,动,〈文〉 蒙骗,欺君罔上｜欺罔
4840,2,罔,wǎng,,,动,〈文〉 无；没有 药石 罔 效 | 置若 罔 闻 表示否定或禁止，相当于“不” “不要” 罔 知所措 | 罔 失法度,
4843,1,舸,gě,,,名,〈文〉 大船,百舸争流
4844,1,赝,yàn,,,形,假的（物品）；伪造的,赝品｜赝币｜赝本
4845,1,甑,zèng,,,名,古代的瓦制炊具，底部有许多透气的小孔，放在鬲（lì）上蒸食物,
4845,2,甑,zèng,,,名,一种木制的桶形炊具，有屉无底，用来蒸制米饭等,饭甑
4845,3,甑,zèng,,,名,蒸馏或使物体分解用的器皿,曲颈甑
4846,1,讧,hòng,,,动,争吵；溃乱,内讧｜讧争
4847,1,蕨,jué,,,名,多年生草本植物，高一米多，根状茎横生地下，用孢子繁殖。嫩叶可以食用，茎可制淀粉，全草可以做药材。通称蕨菜,
4849,1,嬗,shàn,,,动,〈文〉 更替；演变,嬗变
4850,1,沏,qī,,,动,用开水冲泡,沏茶｜沏一碗糖水｜水不热，茶沏不开。
4851,1,仟,qiān,,,数,数字“千”的大写,
4852,1,噙,qín,,,动,含着,嘴里噙着一口饭｜眼眶里噙满了泪水。
4853,1,礞,méng,礞石,méngshí,名,某些经过一定风化的变质岩，块状或粒状，有青礞石和金礞石两种。可以做药材,
4855,1,囡,nān,,,名,某些地区指小孩子,小囡
4856,1,樽,zūn,,,名,古代盛酒的器皿,金樽美酒
4857,1,訇,hōng,,,拟声,〈文〉模拟很大的声音,訇然倒下
4858,1,澥,xiè,,,动,〈口〉 （半流体）由稠变稀 粥 澥 了 | 鸡蛋 澥 黄了 使糊状物由稠变稀 澥 芝麻酱,
4859,1,礌,léi,,,动,古代作战时从高处推下石头以打击敌人,滚木礌石
4859,2,礌,léi,,,名,古代作战时从高处推下的打击敌人的大块石头,
4861,1,辎,zī,,,名,古代一种有帷盖的大车,
4861,2,辎,zī,,,名,古代装载军需物资的车，前后都有帷盖,辎重
4862,1,碴,chá,,,名,器物上的裂痕、破口或折断的地方,碗上有一道破碴儿｜刚摔的新碴儿
4862,2,碴,chá,,,名,相互之间的感情裂痕；引起争执的事由,他们从前有碴儿，今天是借题发挥。
4862,3,碴,chá,,,动,〈口〉碎片划破（皮肉）,小心别被碎玻璃碴了手。
4862,4,碴,chá,,,名,物体的小碎块,冰碴儿｜玻璃碴子
4862,5,碴,chá,,,同,“ 茬 ” 现在一般写作“茬”,
4862,6,碴,zhǎ,,,名,砟,
4866,1,桷,jué,,,名,〈文〉 方形椽子,大木为杗（máng），细木为桷。
4867,1,鳏,guān,,,形,没有妻子或妻子死亡的,鳏夫｜鳏居
4867,2,鳏,guān,,,名,指没有妻子或妻子死亡的男人,鳏寡孤独
4869,1,莼,chún,莼菜,chúncài,名,多年生水草，叶子呈椭圆形，深绿色，漂在水面上，开暗红色小花。嫩叶可以食用,
4870,1,阆,làng,阆中,làngzhōng,名,地名，在四川,
4873,1,纣,zhòu,,,名,后鞧（qiū）①,纣棍（系在马、驴等牲口尾下的横木）。
4873,2,纣,zhòu,,,名,人名，商朝最后一个君主,
4874,1,砻,lóng,,,名,用竹木制成的磨去稻壳的工具，形状像磨（mò）,
4874,2,砻,lóng,,,动,用砻磨去稻壳,砻稻谷
4875,1,捃,jùn,,,动,〈文〉 拾；取,捃拾
4877,1,胛,jiǎ,,,名,肩胛，背脊上部跟胳膊连接的部分,
4878,1,荠,jì,,,名,荠菜,其甘如荠
4879,1,绋,fú,,,名,〈文〉 大绳 特指下葬时牵引灵柩的绳子 执 绋,
4880,1,剐,guǎ,,,动,分解人的肢体，古代一种酷刑,
4880,2,剐,guǎ,,,动,（被尖锐的东西）划破,手让钉子剐流血了｜裤腿剐破了
4882,1,鹄,gǔ,,,名,〈文〉 箭靶的中心；也指目标、目的,鹄的（dì）｜中（zhòng）鹄。
4882,2,鹄,hú,,,名,〈文〉 天鹅,鹄立｜鹄望｜鸠形鹄面
4883,1,镛,yōng,,,名,大钟，古代乐器,
4885,1,狻,suān,狻猊,suānní,名,古代传说中的一种猛兽,
4887,1,棹,zhào,,,名,〈文〉 船桨 橹 棹 指船 归 棹,
4888,1,庑,wǔ,,,名,〈文〉 正房对面和两侧的房子 东 庑 堂下四周的走廊 廊 庑,
4890,1,恻,cè,,,形,〈文〉 忧伤；悲痛,凄恻｜恻然
4891,1,沣,fēng,,,名,沣水，水名，在陕西，流入渭河,
4891,2,沣,fēng,,,名,姓,
4892,1,澹,dàn,,,形,〈文〉 形容水波起伏的样子,水何澹澹
4892,2,澹,tán,澹台,tántái,名,复姓,
4893,1,趸,dǔn,,,形,整；整批,趸批｜趸买趸卖
4893,2,趸,dǔn,,,动,成批地买进货物（准备出售）,趸点儿鲜货｜现趸现卖
4894,1,姹,chà,,,形,〈文〉 艳丽,姹紫嫣红
4895,1,腧,shù,,,名,腧穴，人体上的穴位，如肾腧、肺腧等,
4895,2,腧,shù,,,名,特指背部的背腧穴或四肢的五腧穴（井、荥、输、经、合）中的输穴,
4896,1,阡,qiān,,,名,〈文〉 田间南北方向的小路,阡陌
4897,1,剽,piāo,,,动,〈文〉抢劫；掠取,剽掠
