pinyin_id,hanzi,pinyin
38061,谚,yàn
38071,熵,shāng
38081,遁,dùn
38091,滕,téng
38101,枷,jiā
38111,敝,bì
38121,虱,shī
38131,涮,shuàn
38141,馅,xiàn
38151,冗,rǒng
38161,蟒,mǎng
38171,盹,dǔn
38181,嗔,chēn
38191,惴,zhuì
38201,萦,yíng
38211,藕,ǒu
38221,埂,gěng
38231,赡,shàn
38241,鳗,mán
38251,薰,xūn
38261,嚏,tì
38271,摒,bìng
38281,彤,tóng
38291,蘖,niè
38301,跷,qiāo
38311,腭,è
38321,泾,jīng
38331,钵,bō
38341,窠,kē
38351,伫,zhù
38361,谟,mó
38371,蚪,dǒu
38381,诅,zǔ
38391,玺,xǐ
38401,缨,yīng
38411,儡,lěi
38421,蝌,kē
38431,祯,zhēn
38441,蛐,qū
38451,亘,gèn
38461,冕,miǎn
38471,暨,jì
38481,怦,pēng
38491,佯,yáng
38501,跚,shān
38511,匡,kuāng
38521,坳,ào
38531,诃,hē
38541,晖,huī
38551,楣,méi
38561,蹂,róu
38571,泯,mǐn
38581,觑,qū
38582,觑,qù
38591,邬,wū
38601,掸,shàn
38602,掸,dǎn
38611,娩,wǎn
38612,娩,miǎn
38621,锗,zhě
38631,憩,qì
38641,匍,pú
38651,仨,sā
38661,傀,kuǐ
38662,傀,guī
38671,耘,yún
38681,镭,léi
38691,讪,shàn
38701,殃,yāng
38711,匐,fú
38721,啕,táo
38731,筱,xiǎo
38741,颚,è
38751,漱,shù
38761,畦,qí
38771,獗,jué
38781,唏,xī
38791,犷,guǎng
38801,熠,yì
38811,咂,zā
38821,侥,jiǎo
38822,侥,yáo
38831,桉,ān
38841,勐,měng
38851,黍,shǔ
38861,盅,zhōng
38871,蹒,pán
38881,幌,huǎng
38891,寐,mèi
38901,囿,yòu
38911,慑,shè
38921,筝,zhēng
38931,闰,rùn
38941,貂,diāo
38951,蔷,qiáng
38961,谏,jiàn
38971,癫,diān
38981,佬,lǎo
38991,噎,yē
39001,唆,suō
39011,袒,tǎn
39021,麸,fū
39031,蚜,yá
39041,圩,wéi
39042,圩,xū
39051,酞,tài
39061,昵,nì
39071,羹,gēng
39081,咿,yī
39091,俐,lì
39101,蹿,cuān
39111,梏,gù
39121,潼,tóng
39131,扈,hù
39141,咛,níng
39151,恤,xù
39161,蔺,lìn
39171,谤,bàng
39181,聆,líng
39191,惬,qiè
39201,撅,juē
39211,榄,lǎn
39221,沣,fēng
39231,蜴,yì
39241,蔫,niān
39251,橄,gǎn
39261,瞰,kàn
39271,瑜,yú
39281,痞,pǐ
39291,绛,jiàng
39301,鸳,yuān
39311,唷,yō
39321,柠,níng
39331,撬,qiào
39341,痘,dòu
39351,掂,diān
39361,椿,chūn
39371,镖,biāo
39381,匕,bǐ
39391,嫡,dí
39401,腌,ā
39402,腌,yān
39411,岷,mín
39421,匝,zā
39431,噙,qín
39441,矾,fán
39451,躏,lìn
39461,覃,qín
39462,覃,tán
39471,惆,chóu
39481,漪,yī
39491,浜,bāng
39501,檬,méng
39511,皑,ái
39521,镊,niè
39531,楔,xiē
39541,噘,juē
39551,厩,jiù
39561,肽,tài
39571,蒿,hāo
39581,羟,qiǎng
39591,桎,zhì
39601,睑,jiǎn
39611,褚,zhǔ
39612,褚,chǔ
39621,赂,lù
39631,蚴,yòu
39641,冢,zhǒng
39651,徨,huáng
39661,抠,kōu
39671,硼,péng
39681,鸯,yāng
39691,粑,bā
39701,缪,miào
39702,缪,miù
39703,缪,móu
39711,垠,yín
39721,掣,chè
39731,掇,duō
39741,蹋,tà
39751,铿,kēng
39761,赳,jiū
39771,蛔,huí
39781,铐,kào
39791,镯,zhuó
39801,涸,hé
39811,蹼,pǔ
39821,翎,líng
39831,萘,nài
39841,咔,kā
39842,咔,kǎ
39851,煦,xù
39861,囔,nāng
39871,螅,xī
39881,匮,kuì
39891,膺,yīng
39901,痊,quán
39911,茁,zhuó
39921,颞,niè
39931,矶,jī
39941,晔,yè
39951,辄,zhé
39961,沏,qī
39971,卅,sà
39981,枇,pí
39991,铂,bó
40001,龛,kān
40011,杷,pá
40021,炖,dùn
40031,韶,sháo
40041,谧,mì
40051,麂,jǐ
40061,韭,jiǔ
40071,阈,yù
40081,堰,yàn
40091,诽,fěi
40101,醚,mí
40111,皎,jiǎo
40121,圭,guī
40131,妞,niū
40141,揿,qìn
40151,蛟,jiāo
40161,樵,qiáo
40171,绮,qǐ
40181,忐,tǎn
40191,帛,bó
40201,怏,yàng
40211,阂,hé
40221,桢,zhēn
40231,茉,mò
40241,锨,xiān
40251,臌,gǔ
40261,瘴,zhàng
40271,舀,yǎo
40281,睾,gāo
40291,鞅,yàng
40292,鞅,yāng
40301,岌,jí
40311,斓,lán
40321,彷,fǎng
40322,彷,páng
40331,铣,xiǎn
40332,铣,xǐ
40341,绯,fēi
40351,刽,guì
40361,臃,yōng
40371,嶙,lín
40381,俾,bǐ
40391,闵,mǐn
40401,螟,míng
40411,坞,wù
40421,酉,yǒu
40431,俟,qí
40432,俟,sì
40441,啷,lāng
40451,骸,hái
40461,嫔,pín
40471,逍,xiāo
40481,瘸,qué
40491,倭,wō
40501,朕,zhèn
40511,掳,lǔ
40521,蓟,jì
40531,拈,niān
40541,霹,pī
40551,怆,chuàng
40561,笆,bā
40571,礴,bó
40581,脐,qí
40591,蚤,zǎo
40601,狰,zhēng
40611,猝,cù
40621,逵,kuí
40631,褴,lán
40641,飒,sà
40651,牦,máo
40661,忑,tè
40671,爨,cuàn
40681,邸,dǐ
40691,溥,pǔ
40701,沂,yí
40711,咎,jiù
40721,渎,dú
40731,蓿,xu
40741,栉,zhì
40751,鬃,zōng
40761,涟,lián
40771,锂,lǐ
40781,疱,pào
40791,俚,lǐ
40801,汾,fén
40811,嘹,liáo
40821,勰,xié
40831,亟,qì
40832,亟,jí
40841,惮,dàn
40851,螯,áo
40861,抉,jué
40871,濡,rú
40881,蹴,jiu
40882,蹴,cù
40891,釉,yòu
40901,淅,xī
40911,噼,pī
40921,啮,niè
40931,挝,wō
40932,挝,zhuā
40941,讹,é
40951,腧,shù
40961,馄,hún
40971,淼,miǎo
40981,臊,sào
40982,臊,sāo
40991,刍,chú
41001,雳,lì
41011,啬,sè
41021,烽,fēng
41031,戟,jǐ
41041,鳌,áo
41051,苜,mù
41061,啶,dìng
41071,喋,dié
41072,喋,zhá
41081,烬,jìn
41091,谙,ān
41101,榈,lǘ
41111,堑,qiàn
41121,冽,liè
41131,缮,shàn
41141,蚱,zhà
41151,裨,pí
41152,裨,bì
41161,晏,yàn
41171,恽,yùn
41181,燧,suì
41191,蝈,guō
41201,荚,jiá
41211,颧,quán
41221,轲,kē
41222,轲,kě
41231,沱,tuó
41241,毓,yù
41251,蜚,fēi
41252,蜚,fěi
41261,戛,jiá
41271,绫,líng
41281,嚅,rú
41291,翟,dí
41292,翟,zhái
41301,潦,liáo
41302,潦,lǎo
41311,戍,shù
41321,偌,ruò
41331,饨,tún
41341,蜍,chú
41351,媲,pì
41361,坂,bǎn
41371,俑,yǒng
41381,嗥,háo
41391,殡,bìn
41401,娼,chāng
41411,泞,nìng
41421,漳,zhāng
41431,珀,pò
41441,懑,mèn
41451,菁,jīng
41461,噩,è
41471,胭,yān
41481,铎,duó
41491,敖,áo
41501,悚,sǒng
41511,纭,yún
41521,褛,lǚ
41531,滦,luán
41541,蹊,qī
41542,蹊,xī
41551,榷,què
41561,鹭,lù
41571,舢,shān
41581,敕,chì
41591,孰,shú
41601,蚶,hān
41611,颏,ké
41612,颏,kē
41621,粳,jīng
41631,亵,xiè
41641,啜,chuài
41642,啜,chuò
41651,硒,xī
41661,幡,fān
41671,弩,nǔ
41681,翱,áo
41691,阱,jǐng
41701,镂,lòu
41711,夔,kuí
41721,腱,jiàn
41731,扉,fēi
41741,涣,huàn
41751,嗫,niè
41761,寮,liáo
41771,桧,guì
41772,桧,huì
41781,毽,jiàn
41791,馁,něi
41801,羧,suō
41811,箍,gū
41821,摞,luò
41831,碴,chā
41832,碴,chá
41841,黠,xiá
41851,呓,yì
41861,镣,liào
41871,拷,kǎo
41881,砷,shēn
41891,扦,qiān
41901,谔,è
41911,膘,biāo
41921,呷,xiā
41922,呷,gā
41931,胫,jìng
41941,拮,jié
41951,孑,jié
41961,冼,xiǎn
41971,讷,nè
41981,嘁,qī
41991,篾,miè
42001,踽,jǔ
42011,铆,mǎo
42021,卯,mǎo
42031,笺,jiān
42041,瑕,xiá
42051,羚,líng
42061,疽,jū
42071,唢,suǒ
42081,氖,nǎi
42091,髭,zī
42101,谒,yè
42111,裱,biǎo
42121,辕,yuán
42131,泗,sì
42141,诛,zhū
42151,遽,jù
42161,獭,tǎ
42171,麝,shè
42181,跻,jī
42191,诘,jié
42192,诘,jí
42201,犟,jiàng
42211,燮,xiè
42221,砣,tuó
42231,诲,huì
42241,貅,xiū
42251,裆,dāng
42261,噤,jìn
42271,赈,zhèn
42281,踮,diǎn
42291,髯,rán
42301,霭,ǎi
42311,榔,láng
42321,皙,xī
42331,谆,zhūn
42341,熹,xī
42351,喙,huì
42361,酗,xù
42371,潢,huáng
42381,铨,quán
42391,甬,yǒng
42401,揖,yī
42411,幺,yāo
42421,饽,bō
42431,荃,quán
42441,盂,yú
42451,弋,yì
42461,懋,mào
42471,绦,tāo
42481,瘁,cuì
42491,茭,jiāo
42501,阖,hé
42511,讴,ōu
42521,恙,yàng
42531,掬,jū
42541,峋,xún
42551,暄,xuān
42561,藐,miǎo
42571,沅,yuán
42581,濮,pú
42591,隽,juàn
42601,鸾,luán
42611,壅,yōng
42621,侏,zhū
42631,孺,rú
42641,疸,dǎn
42642,疸,da
42651,恣,zì
42661,缥,piǎo
42662,缥,piāo
42671,喟,kuì
42681,睐,lài
42691,皋,gāo
42701,狍,páo
42711,戮,lù
42721,琥,hǔ
42731,迨,dài
42741,噔,dēng
42751,氰,qíng
42761,瞠,chēng
42771,鳙,yōng
42781,凇,sōng
42791,嫣,yān
42801,蛄,gū
42802,蛄,gǔ
42811,谑,xuè
42821,轼,shì
42831,泸,lú
42841,骁,xiāo
42851,澍,shù
42861,仄,zè
42871,眈,dān
42881,遨,áo
42891,萱,xuān
42901,籁,lài
42911,雉,zhì
42921,昙,tán
42931,缄,jiān
42941,婀,ē
42951,舐,shì
42961,柞,zuò
42962,柞,zhà
42971,恪,kè
42981,蟑,zhāng
42991,蛰,zhé
43001,洄,huí
43011,恿,yǒng
43021,浃,jiā
43031,犄,jī
43041,簪,zān
43051,赓,gēng
43061,锑,tī
43071,桠,yā
43081,貔,pí
43091,偻,lóu
43092,偻,lǚ
43101,舂,chōng
43111,呶,náo
43121,阡,qiān
43131,釜,fǔ
43141,痿,wěi
43151,醮,jiào
43161,鳅,qiū
43171,阉,yān
43181,疝,shàn
43191,嘧,mì
43201,挞,tà
43211,腚,dìng
43221,痨,láo
43231,逦,lǐ
43241,胛,jiǎ
43251,湮,yān
43261,嗷,áo
43271,钽,tǎn
43281,怂,sǒng
43291,汩,gǔ
43301,衢,qú
43311,蜇,zhē
43312,蜇,zhé
43321,疣,yóu
43331,滓,zǐ
43341,趄,jū
43342,趄,qiè
43351,熨,yùn
43352,熨,yù
43361,癣,xuǎn
43371,禺,yú
43381,摈,bìn
43391,汊,chà
43401,霆,tíng
43411,霏,fēi
43421,蜢,měng
43431,谘,zī
43441,氩,yà
43451,昕,xīn
43461,辍,chuò
43471,侬,nóng
43481,诋,dǐ
43491,崴,wēi
43492,崴,wǎi
43501,荠,jì
43502,荠,qí
43511,蹩,bié
43521,荟,huì
43531,轶,yì
43541,豢,huàn
43551,蛊,gǔ
43561,丕,pī
43571,搽,chá
43581,腈,jīng
43591,蜃,shèn
43601,坩,gān
43611,阙,què
43612,阙,quē
43621,涓,juān
43631,嗵,tōng
43641,羲,xī
43651,筵,yán
43661,骈,pián
43671,呸,pēi
43681,轱,gū
43691,稞,kē
43701,砝,fǎ
43711,訇,hōng
43721,嶂,zhàng
43731,痈,yōng
43741,埚,guō
43751,蛆,qū
43761,雯,wén
43771,垭,yā
43781,牍,dú
43791,徭,yáo
43801,怵,chù
43811,荞,qiáo
43821,迤,yí
43822,迤,yǐ
43831,脍,kuài
43841,趔,liè
43851,涪,fú
43861,荼,tú
43871,孛,bèi
43872,孛,bó
43881,踹,chuài
43891,嵘,róng
43901,俸,fèng
43911,赭,zhě
43921,滁,chú
43931,潴,zhū
43941,徕,lài
43942,徕,lái
43951,泮,pàn
43961,剽,piāo
43971,殓,liàn
43981,钗,chāi
43991,霰,xiàn
44001,杞,qǐ
44011,枸,gōu
44012,枸,gǒu
44013,枸,jǔ
44021,牒,dié
44031,懿,yì
44041,镌,juān
44051,铛,dāng
44052,铛,chēng
44061,绉,zhòu
44071,芩,qín
44081,疵,cī
44091,孪,luán
44101,鲑,guī
44102,鲑,xié
44111,扪,mén
44121,埝,niàn
44131,飕,sōu
44141,瓠,hù
44151,壬,rén
44161,婊,biǎo
44171,铡,zhá
44181,饯,jiàn
44191,猬,wèi
44201,诂,gǔ
44211,祗,zhī
44221,湄,méi
44231,濂,lián
44241,瀛,yíng
44251,茜,xī
44252,茜,qiàn
44261,睽,kuí
44271,锉,cuò
44281,娑,suō
44291,撷,xié
44301,髅,lóu
44311,旯,lá
44321,锷,è
44331,椽,chuán
44341,斫,zhuó
44351,琛,chēn
44361,卞,biàn
44371,蹉,cuō
44381,璀,cuǐ
44391,邝,kuàng
44401,裟,shā
44411,袈,jiā
44421,垓,gāi
44431,珧,yáo
44441,铠,kǎi
44451,钎,qiān
44461,铯,sè
44471,囡,nān
44481,橹,lǔ
44491,啻,chì
44501,蓑,suō
44511,恻,cè
44521,芷,zhǐ
44531,剁,duò
44541,旮,gā
44551,霾,mái
44561,阗,tián
44571,悒,yì
44581,媾,gòu
44591,桕,jiù
44601,蹶,juě
44602,蹶,jué
44611,奘,zàng
44612,奘,zhuǎng
44621,仃,dīng
44631,嗝,gé
44641,氅,chǎng
44651,腴,yú
44661,佝,gōu
44671,擀,gǎn
44681,町,tǐng
44682,町,dīng
44691,莼,chún
44701,磬,qìng
44711,绺,liǔ
44721,哐,kuāng
44731,宕,dàng
44741,孀,shuāng
44751,柘,zhè
44761,咫,zhǐ
44771,鄱,pó
44781,诿,wěi
44791,蜈,wú
44801,弭,mǐ
44811,垩,è
44821,恸,tòng
44831,筲,shāo
44841,姣,jiāo
44851,踝,huái
44861,蚣,gōng
44871,睨,nì
44881,旌,jīng
44891,谲,jué
44901,饬,chì
44911,鸨,bǎo
44921,陲,chuí
44931,洵,xún
44941,璜,huáng
44951,氘,dāo
44961,杳,yǎo
44971,浚,xùn
44972,浚,jùn
44981,锟,kūn
44991,牯,gǔ
45001,痂,jiā
45011,戾,lì
45021,麒,qí
45031,镉,gé
45041,绀,gàn
45051,痣,zhì
45061,忪,sōng
45062,忪,zhōng
45071,黏,nián
45081,囵,lún
45091,颦,pín
45101,赊,shē
45111,蟠,pán
45121,癸,guǐ
45131,劾,hé
45141,胯,kuà
45151,鲟,xún
45161,赕,dǎn
45171,夥,huǒ
45181,踅,xué
45191,袤,mào
45201,佚,yì
45211,抻,chēn
45221,疥,jiè
45231,涔,cén
45241,罹,lí
45251,囫,hú
45261,黜,chù
45271,辊,gǔn
45281,碓,duì
45291,龋,qǔ
45301,虻,méng
45311,璞,pú
45321,谩,màn
45322,谩,mán
45331,孬,nāo
45341,愠,yùn
45351,馥,fù
45361,膑,bìn
45371,砥,dǐ
45381,洱,ěr
45391,菖,chāng
45401,咣,guāng
45411,栎,yuè
45412,栎,lì
45421,鲮,líng
45431,绾,wǎn
45441,嗟,jiē
45451,缈,miǎo
45461,骷,kū
45471,崮,gù
45481,稷,jì
45491,邕,yōng
45501,邛,qióng
45511,猷,yóu
45521,咩,miē
45531,莠,yǒu
45541,秫,shú
45551,揄,yú
45561,纨,wán
45571,砻,lóng
45581,帧,zhēn
45591,鹄,hú
45592,鹄,gǔ
45601,揶,yé
45611,漕,cáo
45621,颉,xié
45622,颉,jié
45631,嬗,shàn
45641,酪,lào
45651,镓,jiā
45661,胄,zhòu
45671,蝼,lóu
45681,顼,xū
45691,蓓,bèi
45701,豺,chái
45711,奁,lián
45721,钋,pō
45731,鏖,áo
45741,徇,xùn
45751,窕,tiǎo
45761,噌,chēng
45762,噌,cēng
45771,钍,tǔ
45781,闩,shuān
45791,榭,xiè
45801,忒,tè
45802,忒,tuī
45803,忒,tēi
45811,塍,chéng
45821,栾,luán
45831,巯,qiú
45841,绌,chù
45851,疖,jiē
45861,嘭,pēng
45871,洮,táo
45881,甙,dài
45891,瓤,ráng
45901,鸪,gū
45911,鹧,zhè
45921,昶,chǎng
45931,飓,jù
45941,锲,qiè
45951,盥,guàn
45961,窈,yǎo
45971,靼,dá
45981,颛,zhuān
45991,浔,xún
46001,荥,xíng
46002,荥,yíng
46011,呤,lìng
46021,臾,yú
46031,颔,hàn
46041,煜,yù
46051,鞣,róu
46061,咤,zhà
46071,舨,bǎn
46081,猥,wěi
46091,喁,yóng
46092,喁,yú
46101,唑,zuò
46111,蠡,lí
46112,蠡,lǐ
46121,搡,sǎng
46131,煅,duàn
46141,淄,zī
46151,摺,zhé
46161,兖,yǎn
46171,峥,zhēng
46181,呲,cī
46191,啾,jiū
46201,掮,qián
46211,榛,zhēn
46221,硷,jiǎn
46231,钼,mù
46241,荸,bí
46251,颀,qí
46261,磐,pán
46271,鹑,chún
46281,诩,xǔ
46291,柩,jiù
46301,黢,qū
46311,俪,lì
46321,饪,rèn
46331,姘,pīn
46341,艄,shāo
46351,苕,tiáo
46352,苕,sháo
46361,箸,zhù
46371,攸,yōu
46381,佘,shé
46391,挲,suō
46392,挲,shā
46393,挲,sā
46401,矽,xī
46411,瓒,zàn
46421,孳,zī
46431,璐,lù
46441,翦,jiǎn
46451,杵,chǔ
46461,桀,jié
46471,茏,lóng
46481,谵,zhān
46491,妍,yán
46501,檄,xí
46511,暹,xiān
46521,纣,zhòu
46531,鲷,diāo
46541,忻,xīn
46551,醺,xūn
46561,婺,wù
46571,潍,wéi
46581,潞,lù
46591,吡,bǐ
46592,吡,pǐ
46601,碣,jié
46611,郗,xī
46612,郗,chī
46621,骰,tóu
46631,鳊,biān
46641,岫,xiù
46651,笸,pǒ
46661,汴,biàn
46671,忸,niǔ
46681,珲,hún
46682,珲,huī
46691,蕙,huì
46701,怩,ní
46711,鹞,yào
46721,墒,shāng
46731,咝,sī
46741,濯,zhuó
46751,褓,bǎo
46761,襁,qiǎng
46771,峒,dòng
46772,峒,tóng
46781,濠,háo
46791,腓,féi
46801,脒,mǐ
46811,耆,qí
46821,谄,chǎn
46831,馊,sōu
46841,咻,xiū
46851,鳔,biào
46861,凫,fú
46871,柽,chēng
46881,犸,mǎ
46891,爿,pán
46901,巳,sì
46911,驸,fù
46921,邈,miǎo
46931,羿,yì
46941,恫,dòng
46942,恫,tōng
46951,椴,duàn
46961,蠖,huò
46971,铤,tǐng
46972,铤,dìng
46981,澹,tán
46982,澹,dàn
46991,唿,hū
47001,嫖,piáo
47011,龊,chuò
47021,啐,cuì
47031,莞,guǎn
47032,莞,wǎn
47033,莞,guān
47041,钒,fán
47051,汶,wèn
47061,嚯,huò
47071,偃,yǎn
47081,娲,wā
47091,煊,xuān
47101,蔻,kòu
47111,渚,zhǔ
47121,遛,liú
47122,遛,liù
47131,赅,gāi
47141,蛴,qí
47151,螬,cáo
47161,茯,fú
47171,帼,guó
47181,仞,rèn
47191,剜,wān
47201,炷,zhù
47211,煨,wēi
47221,棣,dì
47231,湟,huáng
47241,籼,xiān
47251,畿,jī
47261,稗,bài
47271,鲲,kūn
47281,笞,chī
47291,爰,yuán
47301,碲,dì
47311,舫,fǎng
47321,聒,guō
47331,龌,wò
47341,茗,míng
47351,葳,wēi
47361,藜,lí
47371,哔,bì
47381,棂,líng
47391,忾,kài
47401,钰,yù
47411,埕,chéng
47421,沤,òu
47422,沤,ōu
47431,桡,ráo
47441,蓖,bì
47451,沔,miǎn
47461,焙,bèi
47471,莘,xīn
47472,莘,shēn
47481,缙,jìn
47491,鹂,lí
47501,垧,shǎng
47511,癯,qú
47521,皈,guī
47531,锃,zèng
47541,唁,yàn
47551,栀,zhī
47561,璨,càn
47571,玷,diàn
47581,畈,fàn
47591,烩,huì
47601,靛,diàn
47611,斛,hú
47621,轭,è
47631,戕,qiāng
47641,衩,chà
47642,衩,chǎ
47651,徜,cháng
47661,涞,lái
47671,绔,kù
47681,璎,yīng
47691,钚,bù
47701,砭,biān
47711,碛,qì
47721,獾,huān
47731,嗄,shà
47732,嗄,á
47741,夙,sù
47751,箧,qiè
47761,铰,jiǎo
47771,氚,chuān
47781,嵋,méi
47791,骊,lí
47801,圪,gē
47811,啉,lín
47821,淇,qí
47831,讣,fù
47841,犍,qián
47842,犍,jiān
47851,闾,lǘ
47861,旃,zhān
47871,嘌,piào
47881,糍,cí
47891,摁,èn
47901,橼,yuán
47911,噫,yī
47921,鸵,tuó
47931,骧,xiāng
47941,泅,qiú
47951,伧,chen
47952,伧,cāng
47961,铱,yī
47971,皴,cūn
47981,谡,sù
47991,佗,tuó
48001,胤,yìn
48011,鹌,ān
48021,佻,tiāo
48031,潸,shān
48041,鲈,lú
48051,砺,lì
48061,耒,lěi
48071,韪,wěi
48081,孱,càn
48082,孱,chán
48091,倜,tì
48101,葺,qì
48111,螫,shì
48121,飙,biāo
48131,罄,qìng
48141,帏,wéi
48151,崂,láo
48161,铧,huá
48171,喑,yīn
48181,嘣,bēng
48191,慵,yōng
48201,趸,dǔn
48211,酐,gān
48221,焖,mèn
48231,胝,zhī
48241,鳝,shàn
48251,肓,huāng
48261,撸,lū
48271,鲻,zī
48281,镞,zú
48291,赧,nǎn
48301,謇,jiǎn
48311,弈,yì
48321,嘤,yīng
48331,媵,yìng
48341,鹘,gǔ
48342,鹘,hú
48351,鹬,yù
48361,霁,jì
48371,绶,shòu
48381,蛉,líng
48391,鼹,yǎn
48401,幂,mì
48411,贰,èr
48421,祜,hù
48431,衽,rèn
48441,罂,yīng
48451,蓼,liǎo
48452,蓼,lù
48461,苋,xiàn
48471,徉,yáng
48481,羯,jié
48491,胴,dòng
48501,氤,yīn
48511,炀,yáng
48521,晁,cháo
48531,芪,qí
48541,骅,huá
48551,屙,ē
48561,氲,yūn
48571,逅,hòu
48581,邂,xiè
48591,觐,jìn
48601,蛳,sī
48611,缜,zhěn
48621,茴,huí
48631,陂,bēi
48632,陂,pō
48633,陂,pí
48641,蜊,lí
48651,钿,diàn
48652,钿,tián
48661,鬻,yù
48671,剐,guǎ
48681,诌,zhōu
48691,妁,shuò
48701,壹,yī
48711,砒,pī
48721,钏,chuàn
48731,菟,tù
48732,菟,tú
48741,芗,xiāng
48751,暧,ài
48761,黧,lí
48771,晗,hán
48781,骠,biāo
48782,骠,piào
48791,浣,huàn
48801,痫,xián
48811,弁,biàn
48821,哞,mōu
48831,淖,nào
48841,衮,gǔn
48851,邳,pī
48861,昊,hào
48871,渥,wò
48881,褡,dā
48891,趿,tā
48901,钹,bó
48911,莴,wō
48921,蹰,chú
48931,崃,lái
48941,娌,lǐ
48951,妯,zhóu
48961,龇,zī
48971,銮,luán
48981,钤,qián
48991,脲,niào
49001,鲵,ní
49011,肄,yì
49021,窨,xūn
49022,窨,yìn
49031,痱,fèi
49041,贲,bēn
49042,贲,bì
49051,胼,pián
49061,鲂,fáng
49071,铌,ní
49081,菽,shū
49091,谗,chán
49101,坌,bèn
49111,鱿,yóu
49121,葩,pā
49131,幄,wò
49141,蒴,shuò
49151,罅,xià
49161,珙,gǒng
49171,嵇,jī
49181,酊,dīng
49182,酊,dǐng
49191,貉,hé
49192,貉,háo
49201,谶,chèn
49211,陉,xíng
49221,淬,cuì
49231,卟,bǔ
49241,猞,shē
49251,邺,yè
49261,滹,hū
49271,翳,yì
49281,瘙,sào
49291,疔,dīng
49301,阚,kàn
49311,髁,kē
49321,蓊,wěng
49331,莅,lì
49341,傩,nuó
49351,谀,yú
49361,蔸,dōu
49371,夯,bèn
49372,夯,hāng
49381,癔,yì
49391,馀,yú
49401,犒,kào
49411,氙,xiān
49421,馔,zhuàn
49431,缢,yì
49441,辎,zī
49451,讧,hòng
49461,挈,qiè
49471,嗪,qín
49481,簖,duàn
49491,嵴,jí
49501,珂,kē
49511,滂,pāng
49521,铷,rú
49531,孓,jué
49541,穑,sè
49551,鳏,guān
49561,镳,biāo
49571,殇,shāng
49581,瞑,míng
49591,瘘,lòu
49601,琨,kūn
49611,靥,yè
49621,圹,kuàng
49631,瞽,gǔ
49641,畚,běn
49651,湫,qiū
49652,湫,jiǎo
49661,艮,gèn
49662,艮,gěn
49671,鹜,wù
49681,奂,huàn
49691,姹,chà
49701,讦,jié
49711,繇,zhòu
49712,繇,yáo
49713,繇,yóu
49721,屐,jī
49731,钺,yuè
49741,噻,sāi
49751,蝮,fù
49761,诰,gào
49771,笤,tiáo
49781,刈,yì
49791,坨,tuó
49801,恁,nèn
49802,恁,nín
49811,甾,zāi
49821,喹,kuí
49831,堞,dié
49841,猁,lì
49851,襞,bì
49861,恹,yān
49871,瘿,yǐng
49881,茔,yíng
49891,楹,yíng
49901,蚨,fú
49911,嵬,wéi
49921,篼,dōu
49931,蒺,jí
49941,蠓,měng
49951,噱,xué
49952,噱,jué
49961,鄯,shàn
49971,脘,wǎn
49981,袂,mèi
49991,聿,yù
50001,篌,hóu
50011,泔,gān
50021,鹫,jiù
50031,觊,jì
50041,笈,jí
50051,箜,kōng
50061,轳,lú
50071,瘢,bān
50081,仂,lè
50091,纡,yū
50101,胪,lú
50111,螽,zhōng
50121,叁,sān
50131,樽,zūn
50141,菡,hàn
50151,诠,quán
50161,袢,pàn
50171,飨,xiǎng
50181,苻,fú
50191,槁,gǎo
50201,蘩,fán
50211,踟,chí
50221,豕,shǐ
50231,涿,zhuō
50241,苣,jù
50242,苣,qǔ
50251,跖,zhí
50261,藁,gǎo
50271,蠹,dù
50281,栊,lóng
50291,歆,xīn
50301,橛,jué
50311,獠,liáo
50321,呋,fū
50331,侩,kuài
50341,踯,zhí
50351,逡,qūn
50361,罔,wǎng
50371,聩,kuì
50381,珩,héng
50391,糅,róu
50401,廪,lǐn
50411,佥,qiān
50421,谰,lán
50431,檩,lǐn
50441,嵊,shèng
50451,谥,shì
50461,玮,wěi
50471,炅,jiǒng
50472,炅,guì
50481,蹁,pián
50491,铄,shuò
50501,驷,sì
50511,郢,yǐng
50521,岙,ào
50531,阏,è
50532,阏,yān
50541,鹳,guàn
50551,裾,jū
50561,綦,qí
50571,珏,jué
50581,苫,shàn
50582,苫,shān
50591,饕,tāo
50601,玑,jī
50611,镬,huò
50621,罘,fú
50631,畹,wǎn
50641,髋,kuān
50651,肱,gōng
50661,碜,chěn
50671,莆,pú
50681,鄞,yín
50691,旖,yǐ
50701,弑,shì
50711,悌,tì
50721,蒽,ēn
50731,塬,yuán
50741,鸢,yuān
50751,竽,yú
50761,箴,zhēn
50771,嗉,sù
50781,鸷,zhì
50791,痼,gù
50801,怄,òu
50811,馑,jǐn
50821,伛,yǔ
50831,稃,fū
50841,鬣,liè
50851,洹,huán
50861,龉,yǔ
50871,蛭,zhì
50881,觎,yú
50891,旎,nǐ
50901,锶,sī
50911,鼬,yòu
50921,揆,kuí
50931,鲣,jiān
50941,搦,nuò
50951,龃,jǔ
50961,诨,hùn
50971,筠,yún
50972,筠,jūn
50981,虢,guó
50991,僳,sù
51001,獐,zhāng
51011,撺,cuān
51021,苡,yǐ
51031,郓,yùn
51041,铋,bì
51051,铍,pī
51052,铍,pí
51061,躅,zhú
51071,锴,kǎi
51081,芮,ruì
51091,薮,sǒu
51101,俎,zǔ
51111,钫,fāng
51121,忤,wǔ
51131,纾,shū
51141,柢,dǐ
